episode,mean_CR
0,0.7190000075101852
1,0.7431999969482422
2,0.7454999881982803
3,0.7397999876737594
4,0.7224000054597854
5,0.7360999953746795
6,0.7408999955654144
7,0.7442999958992005
8,0.745399996638298
9,0.7389999932050705
10,0.7685000091791153
11,0.7336999887228012
12,0.6975000184774399
13,0.7489999890327453
14,0.7388999956846237
15,0.7335999965667724
16,0.7298999994993209
17,0.7389999961853028
18,0.7228000062704086
19,0.6938999873399735
20,0.7334000021219254
21,0.7777000033855438
22,0.7337999999523163
23,0.7316000002622605
24,0.7230000066757202
25,0.7162000113725662
26,0.7356000000238418
27,0.7401999944448471
28,0.7615999835729599
29,0.7627999848127365
30,0.7324999994039536
31,0.7288000017404557
32,0.7227000057697296
33,0.760099989771843
34,0.803299987912178
35,0.794599997997284
36,0.7589999890327453
37,0.7300999993085862
38,0.7538999909162521
39,0.753799991607666
40,0.6586000043153762
41,0.6709999990463257
42,0.6510000097751617
43,0.6639999979734421
44,0.6757999914884567
45,0.663000003695488
46,0.6532000082731247
47,0.701800012588501
48,0.6815999931097031
49,0.6934999865293503
50,0.7015000176429749
51,0.6887999886274337
52,0.6884999877214432
53,0.6908999866247177
54,0.6842999875545501
55,0.695800017118454
56,0.6910999894142151
57,0.6856999868154525
58,0.6929999876022339
59,0.7288000005483627
60,0.739299995303154
61,0.7246000057458878
62,0.7047000175714493
63,0.7353000003099441
64,0.7541999912261963
65,0.7287999993562698
66,0.7501999884843826
67,0.7730000138282775
68,0.7648000150918961
69,0.7267000013589859
70,0.7408999961614608
71,0.7448999911546708
72,0.7514999908208847
73,0.7319999998807907
74,0.7539999842643738
75,0.7553999835252762
76,0.7459999871253967
77,0.7486999905109406
78,0.7644000136852265
79,0.7530999910831452
80,0.7613999831676483
81,0.7637999838590622
82,0.7318000012636184
83,0.747399988770485
84,0.7618999820947647
85,0.7538999903202057
86,0.7663999831676483
87,0.7563999909162521
88,0.7554999911785125
89,0.7441999953985214
90,0.7625999855995178
91,0.7452999979257584
92,0.7527999824285507
93,0.7483999902009963
94,0.7287999993562698
95,0.7377999925613403
96,0.7471999883651733
97,0.757999986410141
98,0.7536999827623367
99,0.7472999882698059
