episode,mean_CR
0,0.6394000178575516
1,0.6422000169754029
2,0.6749999928474426
3,0.6296999847888947
4,0.6241999930143356
5,0.6462000036239623
6,0.6477000093460084
7,0.6414000153541565
8,0.6659999990463257
9,0.679899987578392
10,0.6411000108718872
11,0.6709999978542328
12,0.6590000039339066
13,0.6443000155687332
14,0.6528000110387802
15,0.6615000057220459
16,0.6698999929428101
17,0.6432000154256821
18,0.6392000162601471
19,0.6513000094890594
20,0.6532000088691712
21,0.6511000126600266
22,0.6584000116586686
23,0.6471000140905381
24,0.6501000088453293
25,0.6619000047445297
26,0.6658999991416931
27,0.6612000054121018
28,0.6929000169038773
29,0.6680999976396561
30,0.6807999926805496
31,0.6723999989032745
32,0.6492000108957291
33,0.6657999986410141
34,0.6675999981164932
35,0.6615000057220459
36,0.6649999994039536
37,0.6656999987363815
38,0.6888999879360199
39,0.6672999984025956
40,0.631199985742569
41,0.5856000137329102
42,0.5946000009775162
43,0.6184999912977218
44,0.6242999917268753
45,0.621999990940094
46,0.6027000021934509
47,0.6373000109195709
48,0.6083999967575073
49,0.6033000022172927
50,0.6115999960899353
51,0.6391000086069107
52,0.6263999861478805
53,0.6196999913454055
54,0.6180999904870987
55,0.6228999859094619
56,0.6219999903440475
57,0.6357999849319458
58,0.652000002861023
59,0.6451000106334687
60,0.6465000110864639
61,0.6176999890804291
62,0.6251999902725219
63,0.659799998998642
64,0.662799997329712
65,0.6489000117778778
66,0.6566000032424927
67,0.6551000058650971
68,0.6510000109672547
69,0.6522000104188919
70,0.6676999992132187
71,0.6527000033855438
72,0.6532000035047532
73,0.6304999846220016
74,0.6148999959230423
75,0.6694999933242798
76,0.6468000096082688
77,0.6290999859571457
78,0.6575999993085861
79,0.6362000149488449
80,0.6897999888658524
81,0.674099998474121
82,0.681499992609024
83,0.7023000115156174
84,0.6670000046491623
85,0.6845999950170517
86,0.6875999873876572
87,0.6845999878644943
88,0.6700000005960465
89,0.6738999915122986
90,0.6586000037193298
91,0.6885000187158584
92,0.7109000116586686
93,0.6842999869585037
94,0.68059998691082
95,0.6720999991893768
96,0.6601000046730041
97,0.6660999983549118
98,0.6767999923229218
99,0.6399000149965286
