episode,mean_CR
0,0.7746999764442444
1,0.7748999750614166
2,0.7646999853849411
3,0.7630999851226806
4,0.7349000078439712
5,0.7808000159263611
6,0.7734999758005142
7,0.7725999766588211
8,0.8035999941825867
9,0.8196999877691269
10,0.8032999926805496
11,0.7778000164031983
12,0.7569999903440475
13,0.7741000157594681
14,0.8072999858856201
15,0.7857000088691711
16,0.7914000082015992
17,0.8185999840497971
18,0.8088999933004379
19,0.8075999927520752
20,0.7743000155687332
21,0.7973000103235245
22,0.8108999937772751
23,0.807299987077713
24,0.7712999790906906
25,0.7649999791383744
26,0.7543999803066254
27,0.7437999945878982
28,0.7926000016927719
29,0.7615999883413315
30,0.7793000161647796
31,0.7824000084400177
32,0.7731000089645386
33,0.7144000065326691
34,0.7719000071287155
35,0.7813000029325485
36,0.7743000066280366
37,0.8100999820232392
38,0.8020999962091446
39,0.828000014424324
40,0.765399984717369
41,0.7158000254631043
42,0.7437000006437302
43,0.7482000017166137
44,0.7534999936819077
45,0.7735000181198121
46,0.7617999881505966
47,0.8086999934911728
48,0.7653999787569046
49,0.733700008392334
50,0.7604999852180481
51,0.7619999843835831
52,0.7539999920129776
53,0.7508999961614609
54,0.7288000094890594
55,0.7025999814271927
56,0.6643000131845475
57,0.7188000172376633
58,0.7061000227928161
59,0.7166000247001648
60,0.779100016951561
61,0.8077999949455261
62,0.7854000163078309
63,0.8412000185251236
64,0.8287999767065048
65,0.8146999937295913
66,0.8132999873161316
67,0.8124999934434891
68,0.8018999993801117
69,0.8043999946117402
70,0.7920000010728836
71,0.8081999963521957
72,0.7791000151634216
73,0.7791000163555145
74,0.7687999814748764
75,0.7519999921321869
76,0.7828000020980835
77,0.7724000120162964
78,0.7785000109672546
79,0.7758000087738037
80,0.7966999959945679
81,0.7715999782085419
82,0.7820000094175339
83,0.7501999932527542
84,0.7896000111103058
85,0.8100999939441681
86,0.7766999745368958
87,0.8148999857902527
88,0.7643999826908111
89,0.7702999752759934
90,0.8280999779701232
91,0.8064999955892563
92,0.7744999730587006
93,0.7873000210523605
94,0.784400019645691
95,0.7754999756813049
96,0.7593999910354614
97,0.7169000262022018
98,0.7739000177383423
99,0.727300016283989
