episode,mean_CR
0,0.4983999997377396
1,0.498299999833107
2,0.5056999909877777
3,0.46829999893903734
4,0.46819999903440473
5,0.518899981379509
6,0.4798999893665314
7,0.4996000000834465
8,0.4793999892473221
9,0.4798999893665314
10,0.5486000108718873
11,0.4995999997854233
12,0.4694999986886978
13,0.5094999906420707
14,0.499099999666214
15,0.5086999908089638
16,0.5364000195264816
17,0.46989999890327455
18,0.517699982225895
19,0.5096999907493591
20,0.35910001397132874
21,0.3782999956607819
22,0.41949998736381533
23,0.3897999858856201
24,0.36800000458955767
25,0.4075999966263771
26,0.44889998823404315
27,0.46889999866485593
28,0.49900000005960465
29,0.4265000069141388
30,0.40939999639987945
31,0.42910000681877136
32,0.45620000749826434
33,0.43919999748468397
34,0.38949998587369916
35,0.36000001430511475
36,0.3994000056385994
37,0.3990000057220459
38,0.39800000578165057
39,0.28999999165534973
40,0.3457999950647354
41,0.3223000110685825
42,0.35540001302957536
43,0.3324000030755997
44,0.3789000050723553
45,0.3691999962925911
46,0.39100000575184823
47,0.3557000130414963
48,0.3835999876260757
49,0.3249000108242035
50,0.4027999970316887
51,0.3944000056385994
52,0.42560000598430636
53,0.37799999564886094
54,0.3847999867796898
55,0.40899999648332597
56,0.40289999783039093
57,0.4207000052928925
58,0.4170999878644943
59,0.4421999901533127
60,0.4310999980568886
61,0.4314999979734421
62,0.41870000571012495
63,0.4171999970078468
64,0.4744000074267387
65,0.45759999126195905
66,0.4193000051379204
67,0.4379999902844429
68,0.45370000749826433
69,0.46179999858140947
70,0.4622000068426132
71,0.4778999987244606
72,0.4415999895334244
73,0.45489999890327454
74,0.4561999985575676
75,0.4172999876737595
76,0.4161999878287315
77,0.41829998791217804
78,0.38759998708963395
79,0.43829999744892123
80,0.43809999763965607
81,0.4688999989628792
82,0.4387999975681305
83,0.5078999909758568
84,0.48570000886917114
85,0.4879000088572502
86,0.4787999892234802
87,0.4594000080227852
88,0.5193999812006951
89,0.3999000057578087
90,0.4299000069499016
91,0.4697999987006187
92,0.4396999976038933
93,0.46939999878406524
94,0.518899981379509
95,0.479199989438057
96,0.5294999715685844
97,0.4895000088214874
98,0.4996000000834465
99,0.4592000076174736
