episode,mean_CR
0,0.6360666543245316
1,0.658400006890297
2,0.6457333493232728
3,0.6446666479110718
4,0.6432000160217285
5,0.6664666670560837
6,0.647733348608017
7,0.6627333408594132
8,0.662133337855339
9,0.6657333332300186
10,0.6636666691303253
11,0.6737333339452743
12,0.6685333359241485
13,0.6733999979496003
14,0.6853333282470703
15,0.6684000015258789
16,0.6619333392381668
17,0.673733332157135
18,0.6808666634559631
19,0.6743999993801117
20,0.5326000034809113
21,0.5506666627526283
22,0.5399333330988884
23,0.5220000144839286
24,0.5212666818499565
25,0.5589999890327454
26,0.5430666589736939
27,0.5013333216309548
28,0.5153333497047424
29,0.5225333464145661
30,0.5503999948501587
31,0.5464666670560837
32,0.5670666581392289
33,0.5511333298683166
34,0.5508666628599167
35,0.5513333368301392
36,0.5896666747331619
37,0.5666666567325592
38,0.5507999920845031
39,0.5543999993801116
40,0.6393333178758621
41,0.6518666779994965
42,0.6405999833345413
43,0.645533350110054
44,0.6634666681289673
45,0.6607333356142044
46,0.6325333225727081
47,0.628866657614708
48,0.6336666524410248
49,0.634333320260048
50,0.6459333473443984
51,0.658800003528595
52,0.6400666505098342
53,0.6529333436489105
54,0.6588666725158692
55,0.6446666473150253
56,0.6483333468437195
57,0.6414666825532913
58,0.6405999839305878
59,0.659666673541069
60,0.582733314037323
61,0.5999333363771439
62,0.5921333414316178
63,0.5890000104904175
64,0.5678666591644287
65,0.5644666635990143
66,0.6012666666507721
67,0.6003333353996276
68,0.5828000146150589
69,0.5594666630029679
70,0.6198666560649871
71,0.5888000118732453
72,0.6053999978303909
73,0.6142666637897491
74,0.6321999883651733
75,0.6070000004768371
76,0.6008000022172928
77,0.6092666685581207
78,0.6190666615962982
79,0.6221333307027817
80,0.6267333203554153
81,0.6105999952554703
82,0.6032666730880737
83,0.5910000085830689
84,0.5940666747093201
85,0.5860666805505752
86,0.5931333416700363
87,0.601933338046074
88,0.5895333445072174
89,0.605933329463005
90,0.6051999992132187
91,0.5862666791677476
92,0.589200010895729
93,0.5593333268165588
94,0.5840666818618775
95,0.5816000157594681
96,0.6009333384037018
97,0.588733344078064
98,0.587600012421608
99,0.5703333246707917
