episode,mean_CR
0,0.46339999288320544
1,0.4693000054359436
2,0.47260000467300417
3,0.5056999877095223
4,0.47210000455379486
5,0.5170000120997429
6,0.5275000002980232
7,0.48979999393224716
8,0.47050000488758087
9,0.503599982559681
10,0.4854999998211861
11,0.49129999458789825
12,0.4593999934196472
13,0.4786999985575676
14,0.47959999859333036
15,0.49349999338388445
16,0.5278000059723854
17,0.5049999818205834
18,0.514100013077259
19,0.46219999313354493
20,0.5696000117063522
21,0.5500999918580055
22,0.5505999931693077
23,0.5488999921083451
24,0.5656999811530113
25,0.5539999946951866
26,0.5735999834537506
27,0.5469000002741814
28,0.5426000002026558
29,0.582100014090538
30,0.5794000148773193
31,0.5642999887466431
32,0.551999993622303
33,0.5689999830722808
34,0.5337000039219856
35,0.5362000000476838
36,0.5211000114679336
37,0.5517999935150146
38,0.5245000100135804
39,0.548099998831749
40,0.500199981033802
41,0.46730000495910645
42,0.4689000043272972
43,0.4670000043511391
44,0.45279999196529386
45,0.4538999918103218
46,0.4752999994158745
47,0.40309999138116837
48,0.4004999908804894
49,0.4206999981403351
50,0.4123000031709671
51,0.4617000052332878
52,0.49529998153448107
53,0.4753999987244606
54,0.4807999923825264
55,0.43019999235868456
56,0.445199998319149
57,0.441500004529953
58,0.44949999809265134
59,0.41919999301433564
60,0.590400007367134
61,0.6177999913692475
62,0.5778999811410904
63,0.5842000126838685
64,0.6058000004291535
65,0.6190999901294708
66,0.6007999962568283
67,0.5950000047683716
68,0.5989000022411346
69,0.6048999971151352
70,0.5740999829769134
71,0.6099999958276748
72,0.5849000138044357
73,0.5898000073432922
74,0.5699999815225602
75,0.5693999803066254
76,0.5822000145912171
77,0.5534999942779542
78,0.55279999345541
79,0.588500007390976
80,0.5465999940037727
81,0.5520999878644943
82,0.5677999821305275
83,0.5897000062465668
84,0.5868999990820885
85,0.5695999819040298
86,0.5650999829173088
87,0.5790000140666962
88,0.5563999888300896
89,0.622699984908104
90,0.6055000007152558
91,0.6104999959468842
92,0.5910000091791153
93,0.610299996137619
94,0.5922000086307526
95,0.5481999924778939
96,0.5492999935150147
97,0.526700005531311
98,0.5590999901294709
99,0.5847000074386597
