episode,mean_CR
0,0.7031999826431274
1,0.7155000257492066
2,0.6754000067710877
3,0.7068999809026718
4,0.7032999819517136
5,0.7059999817609787
6,0.7082000231742859
7,0.7309999990463257
8,0.737700001001358
9,0.7339000016450882
10,0.7262000167369842
11,0.725100017786026
12,0.717100014090538
13,0.7068000203371048
14,0.7198000156879425
15,0.7225000071525574
16,0.6957999902963639
17,0.7360000085830688
18,0.716600023508072
19,0.6980999892950058
20,0.7670999830961227
21,0.7563999927043915
22,0.726600016951561
23,0.7411000019311905
24,0.770799975991249
25,0.7628999847173691
26,0.7629999834299087
27,0.7625999790430069
28,0.7568999767303467
29,0.7519999885559082
30,0.792800001502037
31,0.7495999872684479
32,0.7093000143766404
33,0.7112000232934952
34,0.7468999868631363
35,0.7165000140666962
36,0.7211000162363053
37,0.720500014424324
38,0.6982999897003174
39,0.7366000002622605
40,0.655000022649765
41,0.6998999828100204
42,0.680299996137619
43,0.6841999971866608
44,0.7258000147342681
45,0.7131000232696533
46,0.7037999838590622
47,0.6814999932050705
48,0.6783999919891357
49,0.7045000219345092
50,0.7189000153541565
51,0.6968000203371048
52,0.6924999904632568
53,0.6841999918222428
54,0.691399981379509
55,0.668299999833107
56,0.6454000210762024
57,0.6768999916315078
58,0.641800019145012
59,0.6996000146865845
60,0.7321000075340272
61,0.7445000022649765
62,0.7800000166893005
63,0.7430000030994415
64,0.7498999935388565
65,0.7429999959468842
66,0.7682999789714813
67,0.7462999933958053
68,0.7569999873638154
69,0.758099980354309
70,0.7866000109910964
71,0.7439000010490417
72,0.7316000068187714
73,0.7159000080823898
74,0.7130000227689743
75,0.7273000079393387
76,0.7946999949216843
77,0.7404999899864196
78,0.7278000003099442
79,0.7171000158786773
80,0.7194000142812729
81,0.7341999942064286
82,0.7165000128746033
83,0.7434999918937684
84,0.7362000006437301
85,0.7618999832868576
86,0.7409999930858612
87,0.6747999978065491
88,0.6648000138998031
89,0.7130000162124633
90,0.6872999912500382
91,0.7002000212669373
92,0.7193000090122222
93,0.6902999913692475
94,0.7304999989271164
95,0.7284000080823898
96,0.7103000211715699
97,0.7644999814033508
98,0.7758999741077424
99,0.7303000074625016
