episode,mean_CR
0,0.8570999944210053
1,0.8527000027894974
2,0.858399994969368
3,0.8647999888658524
4,0.8832000160217285
5,0.8659999877214432
6,0.8883000159263611
7,0.8668999981880188
8,0.8739999824762344
9,0.8805999857187271
10,0.87859998524189
11,0.8763999927043915
12,0.8842999845743179
13,0.8810999840497971
14,0.876599993109703
15,0.8930000168085098
16,0.8762999922037125
17,0.901100007891655
18,0.8958000165224075
19,0.8746999913454055
20,0.8849999874830246
21,0.8725999933481217
22,0.8820999854803085
23,0.8793999844789505
24,0.8707999902963638
25,0.868799991607666
26,0.8624999952316285
27,0.8742999917268753
28,0.8724999910593033
29,0.8835000145435333
30,0.8725999921560288
31,0.852000002861023
32,0.8604999971389771
33,0.8640999954938888
34,0.8742999845743179
35,0.8455000072717667
36,0.8614999961853027
37,0.8515000003576279
38,0.8512999999523163
39,0.891300003528595
40,0.8569999963045121
41,0.8317000138759613
42,0.8314000129699707
43,0.8419000083208084
44,0.8538000005483627
45,0.8739999860525132
46,0.8619999951124191
47,0.8577000027894974
48,0.8531000018119812
49,0.8596999967098236
50,0.8671999889612197
51,0.8660999971628189
52,0.8675999915599824
53,0.8523000007867814
54,0.8521000027656556
55,0.8467000079154968
56,0.8345000118017196
57,0.8657999908924103
58,0.8573000013828278
59,0.8625999957323074
60,0.8687999904155731
61,0.8604999953508377
62,0.8628999966382981
63,0.8739999836683273
64,0.868699991106987
65,0.8447000056505203
66,0.8366000121831894
67,0.858899997472763
68,0.8568000018596649
69,0.8284999811649323
70,0.8543000030517578
71,0.875999984741211
72,0.8555000019073487
73,0.8647999942302704
74,0.8691999906301499
75,0.8633999967575073
76,0.874799981713295
77,0.874499990940094
78,0.8711999887228012
79,0.876799984574318
80,0.8572999954223632
81,0.8297999811172485
82,0.8611999952793121
83,0.8474000024795533
84,0.8423000091314315
85,0.8608999884128571
86,0.8599999958276748
87,0.8534999996423721
88,0.8442000079154969
89,0.8577999949455262
90,0.8601999962329865
91,0.8285999828577042
92,0.8590999937057495
93,0.8525000029802322
94,0.8564999949932098
95,0.8334000128507614
96,0.8525999999046325
97,0.8360000133514405
98,0.8439000070095062
99,0.8378000068664551
