episode,mean_CR
0,0.6676000142097473
1,0.6552000200748443
2,0.6716000056266784
3,0.6705000060796737
4,0.6368999886512756
5,0.7153000253438949
6,0.6986999887228013
7,0.6996999883651733
8,0.6985999888181686
9,0.6795000076293946
10,0.7071999806165695
11,0.656300024986267
12,0.5987000226974487
13,0.6664000058174133
14,0.6844999980926514
15,0.6282999956607819
16,0.6561000239849091
17,0.6754000067710877
18,0.648299977183342
19,0.628499995470047
20,0.6274999964237213
21,0.7217000079154968
22,0.6454999786615372
23,0.6038000118732453
24,0.6348999869823456
25,0.6745000076293945
26,0.6828999978303909
27,0.6668000042438507
28,0.6791999989748001
29,0.7114000064134598
30,0.6912999826669693
31,0.6652000153064728
32,0.6868999892473221
33,0.7328000009059906
34,0.7809000182151794
35,0.736800000667572
36,0.6863999915122986
37,0.6684000146389008
38,0.6543000197410583
39,0.6581000226736069
40,0.5770999848842621
41,0.5955000191926956
42,0.5432000088691712
43,0.5503000006079674
44,0.5953000119328499
45,0.579300017952919
46,0.5949000090360641
47,0.5729999846220016
48,0.6181999957561493
49,0.6279999884963036
50,0.6235999816656113
51,0.6009000116586685
52,0.6499000227451325
53,0.6188999950885773
54,0.5914000177383423
55,0.5946000188589096
56,0.6149000042676925
57,0.6390999788045884
58,0.624399995803833
59,0.6842999821901321
60,0.6374999856948853
61,0.6579000121355056
62,0.5983000212907791
63,0.5944000202417373
64,0.6313999795913696
65,0.6034000128507614
66,0.599600011408329
67,0.6455000215768814
68,0.5959000182151795
69,0.618900004029274
70,0.6429999792575836
71,0.6419999814033508
72,0.6205999958515167
73,0.6805999898910522
74,0.6189999961853028
75,0.6091000038385391
76,0.6039000126719475
77,0.6123000037670135
78,0.6101000034809112
79,0.6393999803066254
80,0.7105000239610672
81,0.7414999848604202
82,0.6477000200748444
83,0.6511000204086304
84,0.7197999995946884
85,0.7375999909639358
86,0.7241000151634216
87,0.7119000256061554
88,0.7193000143766404
89,0.7066999804973603
90,0.7140000241994858
91,0.7126000255346299
92,0.6683000153303147
93,0.7068999797105789
94,0.6481999772787094
95,0.6530000203847885
96,0.6442000192403793
97,0.6767999964952469
98,0.6652000159025192
99,0.6362999868392945
