episode,mean_CR
0,0.6406000167131424
1,0.6407000154256821
2,0.6518000090122222
3,0.6387000161409379
4,0.6223999917507171
5,0.6179999965429306
6,0.6414000159502029
7,0.6440000176429749
8,0.6830999857187271
9,0.6644000005722046
10,0.6526000052690506
11,0.682399987578392
12,0.6475000143051147
13,0.655500003695488
14,0.6578000050783157
15,0.6647000038623809
16,0.6662999987602234
17,0.6468000149726868
18,0.6401000165939331
19,0.6504000121355057
20,0.6708999919891357
21,0.6756999921798706
22,0.6474000161886215
23,0.6646000027656556
24,0.6510000109672547
25,0.6634000021219254
26,0.6809999865293502
27,0.6577000027894974
28,0.6598000049591064
29,0.674899994134903
30,0.6756999921798706
31,0.6559000074863434
32,0.6596000039577484
33,0.6569000035524368
34,0.6662999999523163
35,0.6719999992847443
36,0.6743999999761582
37,0.6785999947786331
38,0.6900999873876572
39,0.6914999878406525
40,0.616499988436699
41,0.5964000022411347
42,0.5896000069379806
43,0.6310000133514404
44,0.6243999856710434
45,0.6101999950408935
46,0.6166999900341034
47,0.6167999947071076
48,0.5885000115633011
49,0.6068999963998795
50,0.6255999851226807
51,0.6425000178813934
52,0.6251999914646149
53,0.6294999849796296
54,0.6450000107288361
55,0.6369000148773193
56,0.6456000107526779
57,0.6443000090122223
58,0.6542000097036361
59,0.6687999922037124
60,0.6545000094175338
61,0.619499990940094
62,0.6487000077962876
63,0.6772999918460846
64,0.6644999992847442
65,0.6468000137805938
66,0.6832000184059143
67,0.6409000170230865
68,0.643000015616417
69,0.6586000055074692
70,0.6881000101566315
71,0.6549000060558319
72,0.6673999983072281
73,0.6542000049352645
74,0.6497000110149384
75,0.6526000100374222
76,0.6591000038385392
77,0.6626999998092651
78,0.6194999891519547
79,0.62289999127388
80,0.6852999931573868
81,0.6638000029325485
82,0.6874999868869781
83,0.7058000111579895
84,0.6920000177621841
85,0.6816999924182892
86,0.7014000195264817
87,0.6814999932050705
88,0.6728999942541123
89,0.6631000047922134
90,0.6608000040054322
91,0.6779999923706055
92,0.7019000184535981
93,0.6630000054836274
94,0.6726999998092651
95,0.6814999943971634
96,0.665500002503395
97,0.6777999937534332
98,0.6862000155448914
99,0.6422000175714493
