episode,mean_CR
0,0.5123499870300293
1,0.5087999907135964
2,0.5115499868988991
3,0.4972000002861023
4,0.519699978530407
5,0.5496499982476234
6,0.4983499929308891
7,0.526649973988533
8,0.5414000147581101
9,0.5471000057458878
10,0.5384500208497047
11,0.5334500259160996
12,0.5044499871134758
13,0.5537000021338463
14,0.534300017952919
15,0.5383500096201896
16,0.5207499784231185
17,0.5491500061750412
18,0.5174499833583832
19,0.526649973988533
20,0.5441500157117843
21,0.5996000230312347
22,0.6093000143766403
23,0.5878499752283096
24,0.5675499930977821
25,0.5628999984264373
26,0.5655999955534935
27,0.5666499936580658
28,0.5619999980926513
29,0.5475000101327896
30,0.5584500026702881
31,0.5669999939203262
32,0.5578500026464462
33,0.5648499941825866
34,0.5775499844551086
35,0.5291499722003937
36,0.5359500187635422
37,0.5360500156879425
38,0.5240999767184258
39,0.5235499766469002
40,0.4744999945163727
41,0.4692499989271164
42,0.4692999988794327
43,0.4648500034213066
44,0.47909998953342436
45,0.46934999883174894
46,0.48480001419782637
47,0.4898500096797943
48,0.538450019955635
49,0.5191999816894531
50,0.5171999830007553
51,0.5245999765396118
52,0.47484999418258667
53,0.5390000182390213
54,0.5486000108718873
55,0.5344500249624252
56,0.5232999777793884
57,0.5191999816894531
58,0.5079499912261963
59,0.49985000014305114
60,0.5738499891757965
61,0.586249977350235
62,0.5892000210285187
63,0.5900000250339508
64,0.5825499808788299
65,0.5642999982833863
66,0.5789999842643738
67,0.6064500135183334
68,0.5820999813079833
69,0.5723999881744385
70,0.5605499970912934
71,0.5806999814510345
72,0.5727999895811081
73,0.5656999945640564
74,0.5668999946117401
75,0.5509500062465668
76,0.5762499862909317
77,0.5581000024080276
78,0.5329500234127045
79,0.5811999809741973
80,0.570199990272522
81,0.577449985742569
82,0.5915000271797181
83,0.5586500024795532
84,0.5589500015974045
85,0.5829499799013138
86,0.602600017786026
87,0.5818999814987182
88,0.6000000166893006
89,0.5965500211715699
90,0.5834999793767929
91,0.5573500031232834
92,0.574849984049797
93,0.5679999929666519
94,0.5576000025868416
95,0.5619499981403351
96,0.5744999885559082
97,0.5747999882698059
98,0.5743999844789505
99,0.5399000209569931
