episode,mean_CR
0,0.614699998497963
1,0.6385000175237656
2,0.6444000148773193
3,0.617099997997284
4,0.613599995970726
5,0.6171999967098236
6,0.6488000041246414
7,0.6214999920129776
8,0.6334999859333038
9,0.6411000144481659
10,0.6037000030279159
11,0.6481000101566314
12,0.6360000145435333
13,0.6454000169038773
14,0.6365999871492386
15,0.6762999933958054
16,0.6643000042438507
17,0.6719999969005584
18,0.6505000102519989
19,0.6583000040054321
20,0.6426000094413757
21,0.6338000154495239
22,0.6247999840974807
23,0.6283999848365783
24,0.6207999902963638
25,0.6245999836921692
26,0.6271999841928482
27,0.650700004696846
28,0.6269999921321869
29,0.6545000064373017
30,0.6706999927759171
31,0.636299985051155
32,0.6351000148057938
33,0.6239999914169312
34,0.6426000171899795
35,0.6647000050544739
36,0.678099993467331
37,0.678099992275238
38,0.692299987077713
39,0.6802999931573868
40,0.565599980354309
41,0.4967999875545502
42,0.4726000052690506
43,0.5937000015377998
44,0.6006000024080277
45,0.49089999347925184
46,0.5742000129818916
47,0.5869000136852265
48,0.5906000089645386
49,0.579800015091896
50,0.5653999894857407
51,0.6154999965429306
52,0.6149999904632568
53,0.6134999960660934
54,0.6300999855995179
55,0.638100014925003
56,0.6461000096797943
57,0.6289999836683273
58,0.6360000157356263
59,0.6305999851226807
60,0.6419000160694123
61,0.6213999837636948
62,0.6382000172138214
63,0.6512000089883805
64,0.6216999888420105
65,0.6367000156641006
66,0.6211999922990799
67,0.6262999826669693
68,0.6069999957084655
69,0.6152999848127365
70,0.6094999912381173
71,0.6007000035047532
72,0.6279999852180481
73,0.617099997997284
74,0.650700010061264
75,0.6328999835252762
76,0.6313999849557876
77,0.621099984049797
78,0.562299989759922
79,0.6167999917268753
80,0.6793999922275543
81,0.6732999992370605
82,0.6761999994516372
83,0.6911999869346619
84,0.6744999921321869
85,0.6617000049352646
86,0.6791000008583069
87,0.6616000044345856
88,0.6683999997377396
89,0.6589000052213669
90,0.6475000083446503
91,0.6518000096082688
92,0.666500004529953
93,0.6468000143766404
94,0.6884000158309936
95,0.6591000032424926
96,0.6500000095367432
97,0.65980000436306
98,0.6354000169038773
99,0.6017000013589859
