episode,mean_CR
0,0.6031999999284744
1,0.6257999914884568
2,0.6432000160217285
3,0.6198999887704849
4,0.6080999958515168
5,0.6122999954223632
6,0.6460000032186508
7,0.61789999127388
8,0.6232999897003174
9,0.6364000141620636
10,0.5990000027418136
11,0.6442000108957291
12,0.6329000151157379
13,0.6397000163793564
14,0.6385000175237656
15,0.6748999923467636
16,0.6504000115394593
17,0.667799997329712
18,0.6444000101089478
19,0.6340999841690064
20,0.6396000081300736
21,0.6123999971151352
22,0.6239999848604202
23,0.6248999834060669
24,0.6181999897956848
25,0.6096999949216843
26,0.6199999898672104
27,0.6447000062465668
28,0.6193999969959259
29,0.6393000155687332
30,0.6436000162363053
31,0.6297999852895737
32,0.6303000152111053
33,0.6239999914169312
34,0.6379000157117843
35,0.6627000069618225
36,0.6749999928474426
37,0.658700008392334
38,0.7095000064373016
39,0.667200003862381
40,0.5652999809384346
41,0.49279998779296874
42,0.47210000455379486
43,0.5937000006437302
44,0.5975000023841858
45,0.48789999306201937
46,0.5740000131726265
47,0.5828000140190125
48,0.5902000093460082
49,0.5706999829411507
50,0.5626999884843826
51,0.6082999956607819
52,0.5976000022888184
53,0.6067999941110611
54,0.6220999878644943
55,0.6215999907255173
56,0.6390000087022781
57,0.6166999888420105
58,0.6257999849319458
59,0.6231999838352204
60,0.6312999850511551
61,0.6166999846696853
62,0.6389000171422958
63,0.647500010728836
64,0.6172999906539917
65,0.6340000140666961
66,0.6180999910831452
67,0.6172999900579452
68,0.5990000021457672
69,0.6139999848604202
70,0.6057999902963638
71,0.5969000017642975
72,0.6265999847650527
73,0.6119999957084655
74,0.6445000112056732
75,0.6300999850034714
76,0.630899984240532
77,0.5973000025749207
78,0.5606999889016151
79,0.6142999899387359
80,0.6724999994039536
81,0.669599997997284
82,0.669799998998642
83,0.6886999863386154
84,0.670100000500679
85,0.6518000108003617
86,0.6744999986886978
87,0.6575000035762787
88,0.6655999994277955
89,0.6576000040769577
90,0.6463000106811524
91,0.6441000175476074
92,0.6612000036239624
93,0.6500000107288361
94,0.6858000165224075
95,0.653400011062622
96,0.6436000156402588
97,0.6510000115633011
98,0.6318000149726868
99,0.5983000004291534
