episode,mean_CR
0,0.5723999905586242
1,0.6257333320379257
2,0.5984000223875046
3,0.6502666413784027
4,0.637199986577034
5,0.599733356833458
6,0.5854666447639465
7,0.636933320760727
8,0.5997333562374115
9,0.5850666445493699
10,0.6243999987840653
11,0.5865333104133605
12,0.5464000147581101
13,0.5857333111763
14,0.5316000267863273
15,0.541200013756752
16,0.564666657447815
17,0.5055999830365181
18,0.571066657602787
19,0.5570666688680649
20,0.6398666524887084
21,0.6255999982357026
22,0.6521333068609237
23,0.6390666526556015
24,0.6390666532516479
25,0.6657333528995514
26,0.6656000185012817
27,0.6526666402816772
28,0.6728000062704086
29,0.6637333524227143
30,0.6910666626691818
31,0.6766666728258133
32,0.6597333484888077
33,0.6226666647195817
34,0.597733353972435
35,0.6094666761159897
36,0.6374666541814804
37,0.6243999987840653
38,0.6120000112056733
39,0.6506666409969329
40,0.6045333430171013
41,0.5695999905467033
42,0.5973333561420441
43,0.6175999975204468
44,0.6205333319306373
45,0.6233333331346512
46,0.6657333523035049
47,0.6233333319425582
48,0.6078666764497757
49,0.5985333549976349
50,0.6326666533946991
51,0.5713333243131637
52,0.6756000071763992
53,0.6222666656970978
54,0.5589333361387253
55,0.647999975681305
56,0.5731999897956848
57,0.6365333199501038
58,0.6189333331584931
59,0.6229333317279816
60,0.6017333444952965
61,0.6109333443641662
62,0.6211999994516373
63,0.6475999760627746
64,0.6222666662931442
65,0.6098666775226593
66,0.6238666653633118
67,0.610000010728836
68,0.5985333561897278
69,0.553466669023037
70,0.5183999818563462
71,0.530000025331974
72,0.4900000062584877
73,0.49759999454021453
74,0.534933345913887
75,0.5637333247065545
76,0.6058666759729385
77,0.6145333328843117
78,0.6289333209395409
79,0.6149333319067956
80,0.5593333357572555
81,0.5457333481311798
82,0.5456000143289566
83,0.5058666604757309
84,0.5461333483457566
85,0.5324000263214111
86,0.5179999819397927
87,0.5702666568756104
88,0.5570666694641113
89,0.5193333145976067
90,0.5814666455984115
91,0.5849333107471466
92,0.5325333607196808
93,0.5065333271026611
94,0.5177333149313926
95,0.4399999976158142
96,0.4933333396911621
97,0.5312000271677971
98,0.5460000148415566
99,0.5197333145141602
